Index,Cluster,Sub-cluster,Label
1618.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1619.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1620.0,Linear,Linear_1,Linear_Growth
1621.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1622.0,Cyclic,Cyclic_Down-Trend_Indeterminate,Oscillation
1623.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1624.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1625.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1626.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1627.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1628.0,3,3_0,S-shape_Growth
1629.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1630.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1631.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1632.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1633.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1634.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
1635.0,2,2_0,Positive_Exponential_Growth
1636.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1637.0,2,2_1,Positive_Exponential_Growth
1638.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1639.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1640.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1641.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1642.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1643.0,1,1_1,Negative_Exponential_Growth
1644.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1645.0,1,1_1,Negative_Exponential_Growth
1646.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
1647.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1648.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1649.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
1650.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1651.0,Linear,Linear_0,Linear_Growth
1652.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1653.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1654.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1655.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1656.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
1657.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1658.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1659.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1660.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1661.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1662.0,1,1_0,Negative_Exponential_Growth
1663.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1664.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1665.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1666.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1667.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1668.0,3,3_1,S-shape_Growth
1669.0,1,1_0,Negative_Exponential_Growth
1670.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1671.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1672.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
1673.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1674.0,1,1_1,Negative_Exponential_Growth
1675.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1676.0,Linear,Linear_0,Linear_Growth
1677.0,1,1_0,Negative_Exponential_Growth
1678.0,3,3_0,S-shape_Growth
1679.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1680.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1681.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
1682.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1683.0,3,3_1,S-shape_Growth
1684.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1685.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1686.0,Linear,Linear_0,Linear_Growth
1687.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1688.0,2,2_1,Positive_Exponential_Growth
1689.0,3,3_1,S-shape_Growth
1690.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1691.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1692.0,2,2_0,Positive_Exponential_Growth
1693.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1694.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1695.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1696.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1697.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1698.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1699.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1700.0,2,2_0,Positive_Exponential_Growth
1701.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1702.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1703.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1704.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1705.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1706.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1707.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1708.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1709.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1710.0,2,2_1,Positive_Exponential_Growth
1711.0,3,3_1,Negative_Exponential_Growth
1712.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1713.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1714.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
1715.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1716.0,3,3_1,S-shape_Growth
1717.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1718.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1719.0,3,3_0,S-shape_Growth
1720.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1721.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1722.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1723.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1724.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1725.0,2,2_1,Positive_Exponential_Growth
1726.0,3,3_0,S-shape_Growth
1727.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1728.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1729.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1730.0,2,2_1,Positive_Exponential_Growth
1731.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
1732.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1733.0,3,3_1,S-shape_Growth
1734.0,3,3_0,S-shape_Growth
1735.0,2,2_0,Positive_Exponential_Growth
1736.0,3,3_0,S-shape_Growth
1737.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1738.0,2,2_0,Positive_Exponential_Growth
1739.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1740.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1741.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
1742.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1743.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1744.0,1,1_1,Negative_Exponential_Growth
1745.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1746.0,3,3_0,S-shape_Growth
1747.0,2,2_0,Positive_Exponential_Growth
1748.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1749.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1750.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1751.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1752.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1753.0,1,1_0,Negative_Exponential_Growth
1754.0,Linear,Linear_0,Linear_Growth
1755.0,1,1_0,Negative_Exponential_Growth
1756.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1757.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1758.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1759.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1760.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1761.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1762.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1763.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1764.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1765.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1766.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1767.0,2,2_0,Positive_Exponential_Growth
1768.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1769.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1770.0,1,1_0,Negative_Exponential_Growth
1771.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1772.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1773.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1774.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1775.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
1776.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1777.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1778.0,3,3_1,S-shape_Growth
1779.0,3,3_0,S-shape_Growth
1780.0,3,3_1,Negative_Exponential_Growth
1781.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1782.0,3,3_1,S-shape_Growth
1783.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1784.0,3,3_1,Negative_Exponential_Growth
1785.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1786.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1787.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1788.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1789.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1790.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1791.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1792.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1793.0,3,3_0,S-shape_Growth
1794.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1795.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1796.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1797.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1798.0,2,2_0,Positive_Exponential_Growth
1799.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1800.0,3,3_1,Negative_Exponential_Growth
1801.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1802.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1803.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1804.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
1805.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1806.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
1807.0,Linear,Linear_0,Linear_Growth
1808.0,2,2_0,Positive_Exponential_Growth
1809.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1810.0,2,2_0,Positive_Exponential_Growth
1811.0,2,2_1,Positive_Exponential_Growth
1812.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1813.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1814.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1815.0,3,3_0,S-shape_Growth
1816.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1817.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1818.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1819.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1820.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
1821.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1822.0,3,3_0,S-shape_Growth
1823.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
1824.0,3,3_1,S-shape_Growth
1825.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1826.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1827.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1828.0,3,3_1,S-shape_Growth
1829.0,2,2_0,Positive_Exponential_Growth
1830.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1831.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1832.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
1833.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1834.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1835.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1836.0,1,1_0,Negative_Exponential_Growth
1837.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1838.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1839.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1840.0,Linear,Linear_1,Linear_Growth
1841.0,3,3_1,S-shape_Growth
1842.0,2,2_1,Positive_Exponential_Growth
1843.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1844.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1845.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1846.0,2,2_1,Positive_Exponential_Growth
1847.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
1848.0,Linear,Linear_1,Linear_Growth
1849.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1850.0,2,2_1,Positive_Exponential_Growth
1851.0,3,3_1,Negative_Exponential_Growth
1852.0,3,3_0,S-shape_Growth
1853.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1854.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1855.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1856.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1857.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1858.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1859.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1860.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1861.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1862.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1863.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1864.0,3,3_0,S-shape_Growth
1865.0,3,3_1,S-shape_Growth
1866.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1867.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1868.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1869.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1870.0,3,3_1,S-shape_Growth
1871.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1872.0,Linear,Linear_1,Linear_Growth
1873.0,3,3_0,S-shape_Growth
1874.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
1875.0,Linear,Linear_1,Linear_Growth
1876.0,3,3_0,Negative_Exponential_Growth
1877.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1878.0,3,3_1,S-shape_Growth
1879.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1880.0,3,3_0,Negative_Exponential_Growth
1881.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1882.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1883.0,3,3_0,S-shape_Growth
1884.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1885.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
1886.0,3,3_1,Negative_Exponential_Growth
1887.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1888.0,3,3_1,S-shape_Growth
1889.0,3,3_0,Negative_Exponential_Growth
1890.0,Linear,Linear_0,Linear_Growth
1891.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
1892.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1893.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
1894.0,2,2_1,Positive_Exponential_Growth
1895.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1896.0,3,3_1,S-shape_Growth
1897.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
1898.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1899.0,Linear,Linear_0,Linear_Growth
1900.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
1901.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1902.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1903.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1904.0,3,3_1,S-shape_Growth
1905.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1906.0,3,3_0,S-shape_Growth
1907.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1908.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1909.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1910.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1911.0,Linear,Linear_0,Linear_Growth
1912.0,3,3_0,Negative_Exponential_Growth
1913.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1914.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
1915.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
1916.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1917.0,3,3_0,S-shape_Growth
1918.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1919.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
1920.0,3,3_0,S-shape_Growth
1921.0,3,3_1,Negative_Exponential_Growth
1922.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1923.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1924.0,2,2_0,Positive_Exponential_Growth
1925.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
1926.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1927.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1928.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
1929.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1930.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
1931.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1932.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1933.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
1934.0,Linear,Linear_0,Linear_Growth
1935.0,Linear,Linear_1,Linear_Growth
1936.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1937.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1938.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1939.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
1940.0,3,3_0,S-shape_Growth
1941.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1942.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1943.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1944.0,2,2_1,Positive_Exponential_Growth
1945.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1946.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1947.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1948.0,Linear,Linear_0,Linear_Growth
1949.0,2,2_1,Positive_Exponential_Growth
1950.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1951.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1952.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1953.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1954.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1955.0,Linear,Linear_0,Linear_Growth
1956.0,3,3_0,Negative_Exponential_Growth
1957.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1958.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1959.0,3,3_1,S-shape_Growth
1960.0,3,3_0,Negative_Exponential_Growth
1961.0,2,2_0,Positive_Exponential_Growth
1962.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1963.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
1964.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
1965.0,Cyclic,Cyclic_Down-Trend_Indeterminate,Oscillation
1966.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
1967.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
1968.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1969.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1970.0,3,3_0,S-shape_Growth
1971.0,3,3_0,S-shape_Growth
1972.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
1973.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1974.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1975.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1976.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1977.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1978.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1979.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1980.0,3,3_1,S-shape_Growth
1981.0,3,3_0,S-shape_Growth
1982.0,2,2_0,Positive_Exponential_Growth
1983.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
1984.0,Growth&Decline,Growth&Decline_1,Growth&Decline
1985.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1986.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
1987.0,Linear,Linear_0,Linear_Growth
1988.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1989.0,2,2_0,Positive_Exponential_Growth
1990.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
1991.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1992.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
1993.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1994.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1995.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
1996.0,Linear,Linear_0,Linear_Growth
1997.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
1998.0,Growth&Decline,Growth&Decline_0,Growth&Decline
1999.0,1,1_0,Negative_Exponential_Growth
2000.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2001.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2002.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2003.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2004.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2005.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2006.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2007.0,3,3_0,Negative_Exponential_Growth
2008.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2009.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2010.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2011.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2012.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2013.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2014.0,3,3_0,S-shape_Growth
2015.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2016.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2017.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2018.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2019.0,Linear,Linear_0,Linear_Growth
2020.0,3,3_0,S-shape_Growth
2021.0,1,1_1,Negative_Exponential_Growth
2022.0,3,3_0,S-shape_Growth
2023.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2024.0,3,3_1,Negative_Exponential_Growth
2025.0,2,2_1,Positive_Exponential_Growth
2026.0,3,3_0,S-shape_Growth
2027.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2028.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2029.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2030.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2031.0,1,1_1,Negative_Exponential_Growth
2032.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2033.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
2034.0,3,3_0,Negative_Exponential_Growth
2035.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2036.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2037.0,3,3_0,S-shape_Growth
2038.0,2,2_1,Positive_Exponential_Growth
2039.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2040.0,3,3_0,S-shape_Growth
2041.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
2042.0,1,1_1,Negative_Exponential_Growth
2043.0,Linear,Linear_1,Linear_Growth
2044.0,3,3_1,S-shape_Growth
2045.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2046.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2047.0,3,3_0,S-shape_Growth
2048.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
2049.0,Linear,Linear_1,Linear_Growth
2050.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2051.0,3,3_1,Negative_Exponential_Growth
2052.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
2053.0,2,2_0,Positive_Exponential_Growth
2054.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2055.0,Linear,Linear_0,Linear_Growth
2056.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2057.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2058.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2059.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2060.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2061.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2062.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2063.0,2,2_0,Positive_Exponential_Growth
2064.0,Linear,Linear_1,Linear_Growth
2065.0,Linear,Linear_0,Linear_Growth
2066.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2067.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2068.0,3,3_1,S-shape_Growth
2069.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2070.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2071.0,3,3_1,S-shape_Growth
2072.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2073.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2074.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2075.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2076.0,3,3_0,S-shape_Growth
2077.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2078.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2079.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2080.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2081.0,3,3_1,S-shape_Growth
2082.0,2,2_0,Positive_Exponential_Growth
2083.0,Growth&Decline,Growth&Decline_0,Growth&Decline
